type,actual,prediction,weight,Breast,Colorectum,Upper GI,Liver,Lung,Ovary,Pancreas
NOM:,2,2,1,0.001172491,0.012664622,0.985603191,5.36E-04,2.27E-05,9.95E-07,4.75E-07
NOM:,2,1,1,3.34E-04,0.515726248,0.479056636,0.004834023,3.51E-05,6.03E-06,7.92E-06
NOM:,3,3,1,2.61E-08,2.81E-06,3.88E-04,0.999604486,2.33E-06,1.23E-09,2.25E-06
NOM:,3,3,1,7.31E-06,8.44E-04,0.046041537,0.953003621,4.87E-06,3.45E-08,9.82E-05
NOM:,3,3,1,0.006432396,0.022108659,4.94E-04,0.723226209,0.247483101,1.69E-06,2.54E-04
NOM:,3,3,1,1.64E-06,0.011725924,0.309278347,0.678991244,1.25E-06,4.31E-07,1.17E-06
NOM:,3,3,1,1.76E-05,6.03E-04,0.145418532,0.850238663,0.003657276,4.49E-05,1.96E-05
NOM:,3,0,1,0.736054609,0.00369345,0.002409036,0.229450338,0.021179068,0.007177972,3.55E-05
NOM:,3,4,1,0.001202536,0.00444877,0.004389472,0.19517795,0.794710663,1.01E-05,6.05E-05
NOM:,3,4,1,1.77E-04,0.005544373,4.41E-04,0.002318023,0.991026976,1.79E-05,4.74E-04
NOM:,3,3,1,0.006458781,0.006776743,0.117902271,0.868817309,4.34E-05,2.19E-07,1.29E-06
NOM:,3,3,1,3.41E-07,8.22E-05,9.84E-05,0.999789396,2.34E-05,5.71E-08,6.27E-06
NOM:,3,3,1,2.65E-04,0.001600155,0.063025383,0.934825389,8.51E-07,1.45E-06,2.82E-04
NOM:,3,3,1,5.68E-07,0.003064037,0.002698898,0.994233714,2.68E-06,4.03E-08,6.08E-08
NOM:,3,3,1,3.17E-06,1.42E-04,0.001629276,0.998170511,3.26E-05,2.63E-09,2.29E-05
NOM:,3,3,1,2.33E-04,0.005410693,0.008110328,0.984455951,0.001747729,3.81E-06,3.86E-05
NOM:,3,3,1,9.30E-05,0.010215191,0.007327231,0.982356567,4.24E-06,1.63E-06,2.16E-06
NOM:,3,3,1,6.29E-06,0.08391814,0.380878049,0.535191581,4.62E-06,3.13E-07,1.00E-06
NOM:,3,3,1,0.002852306,0.005832931,0.005508889,0.985750772,1.62E-05,1.44E-06,3.74E-05
NOM:,3,3,1,1.70E-04,0.04249576,0.014206253,0.938103607,0.005013002,9.68E-06,2.15E-06
NOM:,3,3,1,8.44E-07,0.001041993,0.045650885,0.953305,1.27E-06,1.58E-10,9.77E-09
NOM:,3,3,1,9.51E-07,1.25E-04,0.001033233,0.998839171,9.90E-07,2.90E-08,7.02E-07
NOM:,3,3,1,1.18E-07,1.46E-05,1.42E-04,0.999832165,2.05E-09,8.10E-10,1.11E-05
NOM:,3,3,1,2.16E-05,0.002425399,4.37E-04,0.980278925,3.65E-04,3.15E-05,0.016440101
NOM:,3,3,1,8.90E-05,0.017953223,0.07288995,0.909062674,1.27E-07,2.96E-08,4.98E-06
NOM:,3,3,1,0.00147455,0.013894615,0.007022511,0.972480951,2.61E-04,0.001920669,0.002946135
NOM:,3,3,1,1.48E-04,7.38E-04,0.005453517,0.993077131,2.61E-05,9.55E-06,5.48E-04
NOM:,1,1,1,0.04765665,0.917898374,0.002155096,7.54E-05,0.031866206,2.64E-04,8.47E-05
NOM:,1,1,1,2.12E-05,0.999619765,9.23E-05,3.55E-05,1.39E-04,2.80E-05,6.42E-05
NOM:,1,1,1,0.410123799,0.553464193,0.03482053,9.29E-04,5.35E-04,1.02E-04,2.53E-05
NOM:,1,1,1,2.06E-06,0.999989321,2.28E-06,3.59E-07,4.56E-06,9.25E-07,5.02E-07
NOM:,1,1,1,0.003994218,0.503464701,2.44E-05,3.41E-05,0.481814309,3.29E-04,0.010339082
NOM:,1,2,1,0.005577314,0.289563999,0.676119928,0.028660365,2.88E-05,2.33E-05,2.62E-05
NOM:,1,0,1,0.517521722,0.482100638,2.27E-04,5.49E-05,9.57E-05,7.70E-08,1.86E-07
NOM:,1,0,1,0.951958058,0.045148876,0.001571555,2.11E-04,0.001062046,8.62E-06,3.95E-05
NOM:,1,1,1,0.006954373,0.60069822,0.009259398,0.240575915,7.48E-04,9.07E-05,0.141673853
NOM:,1,2,1,4.45E-06,0.259479358,0.730892741,0.009623011,6.44E-08,1.52E-07,2.18E-07
NOM:,1,0,1,0.88728123,0.112240662,1.58E-04,6.66E-05,2.33E-04,2.02E-05,3.79E-07
NOM:,1,1,1,0.324373294,0.528763928,0.01586122,0.09028183,0.028749413,1.95E-05,0.011950798
NOM:,1,1,1,0.070346221,0.758343202,0.032040867,0.065962633,0.002294871,2.89E-04,0.070723249
NOM:,1,2,1,1.40E-07,0.00625389,0.993169992,5.76E-04,1.17E-07,2.44E-08,2.00E-07
NOM:,1,4,1,1.98E-04,0.038692906,1.49E-05,0.001853576,0.792042002,1.11E-05,0.16718713
NOM:,1,1,1,4.70E-06,0.999897372,8.83E-06,4.42E-06,5.88E-05,3.77E-06,2.21E-05
NOM:,1,4,1,0.041869864,8.10E-04,1.71E-05,1.07E-07,0.955265238,0.001731469,3.06E-04
NOM:,1,1,1,0.003450313,0.627051463,4.64E-05,1.83E-05,0.367326499,6.96E-06,0.002100065
NOM:,1,1,1,2.06E-05,0.999869954,4.12E-06,2.13E-06,3.01E-05,4.10E-06,6.89E-05
NOM:,1,1,1,2.65E-04,0.993409106,4.92E-04,1.15E-04,0.005439162,8.24E-05,1.97E-04
NOM:,1,1,1,1.82E-06,0.999992063,4.43E-07,1.41E-07,2.46E-06,1.69E-06,1.38E-06
NOM:,1,0,1,0.761883848,0.134241764,0.002749313,0.006058594,0.017782335,4.06E-04,0.076878225
NOM:,1,4,1,2.30E-04,0.484773959,4.63E-05,1.78E-04,0.514722978,1.29E-05,3.60E-05
NOM:,1,2,1,1.31E-06,0.045635488,0.954151886,2.11E-04,6.35E-08,2.83E-08,7.22E-08
NOM:,1,1,1,0.001208726,0.920529646,1.19E-04,1.39E-06,0.077682852,2.39E-06,4.56E-04
NOM:,4,4,1,0.02388292,0.001535317,7.01E-04,1.63E-04,0.972648012,0.001037135,3.27E-05
NOM:,4,4,1,1.44E-05,9.32E-04,1.13E-05,3.16E-05,0.996256528,4.12E-05,0.002712782
NOM:,4,4,1,9.27E-05,0.077460096,5.19E-08,9.70E-06,0.922437252,7.59E-08,7.41E-08
NOM:,4,4,1,0.229400585,0.00289333,3.52E-04,1.67E-05,0.767220466,1.10E-04,6.71E-06
NOM:,4,4,1,2.71E-06,3.65E-05,2.56E-05,1.06E-06,0.999842288,1.56E-05,7.62E-05
NOM:,4,4,1,0.028968796,0.072655316,9.76E-04,8.06E-04,0.895338472,5.87E-05,0.00119695
NOM:,4,4,1,2.61E-04,0.017214191,0.033796835,0.007417583,0.941189361,8.09E-05,4.01E-05
NOM:,4,4,1,0.011292016,0.001470192,0.006877635,0.002206343,0.977902386,4.37E-05,2.08E-04
NOM:,4,4,1,0.003415702,0.001157944,0.003609301,3.43E-05,0.991716022,6.29E-05,3.82E-06
NOM:,4,6,1,6.76E-04,0.032836051,2.33E-04,0.001246786,0.460517252,1.53E-05,0.504475701
NOM:,4,4,1,0.001563604,0.053215167,3.15E-07,6.46E-06,0.945195842,1.82E-05,4.40E-07
NOM:,4,4,1,0.002395096,0.122122372,3.87E-06,9.78E-05,0.875375434,1.22E-06,4.20E-06
NOM:,4,4,1,0.003526021,9.63E-04,0.355529723,0.218405471,0.421498117,1.92E-07,7.71E-05
NOM:,4,4,1,3.03E-06,1.85E-04,0.002046148,3.40E-04,0.997322627,9.09E-05,1.29E-05
NOM:,4,4,1,0.179488496,7.96E-05,2.52E-04,6.75E-05,0.815346926,0.004662155,1.03E-04
NOM:,4,4,1,0.002872999,0.001099613,0.001112165,5.76E-04,0.99422052,4.51E-05,7.32E-05
NOM:,4,4,1,0.221308915,9.62E-04,2.60E-05,1.90E-05,0.66235025,0.115300154,3.35E-05
NOM:,4,4,1,0.050169299,1.64E-04,3.71E-04,1.27E-06,0.949262575,3.12E-05,3.79E-07
NOM:,4,4,1,0.344264173,0.013371149,5.99E-05,1.62E-06,0.63898722,0.002109108,0.001206847
NOM:,4,4,1,1.17E-04,0.003017638,0.006166508,0.004833669,0.98373769,7.11E-04,0.001416091
NOM:,4,0,1,0.519098329,0.003326254,4.28E-05,1.77E-05,0.477505106,5.36E-06,4.43E-06
NOM:,4,4,1,1.26E-05,0.049958746,1.27E-06,1.00E-04,0.949923894,2.94E-06,4.19E-07
NOM:,4,4,1,4.68E-04,1.82E-04,1.21E-05,2.00E-06,0.999016487,3.12E-04,6.27E-06
NOM:,4,0,1,0.54839278,1.53E-04,2.37E-04,2.51E-06,0.451078518,1.35E-04,4.47E-07
NOM:,4,4,1,2.05E-04,0.010724118,0.010619621,0.001565766,0.976879463,4.07E-06,1.90E-06
NOM:,4,4,1,2.57E-04,1.38E-04,1.15E-04,7.19E-04,0.998746858,4.70E-07,2.44E-05
NOM:,5,5,1,3.45E-05,3.48E-06,8.15E-07,1.70E-05,4.34E-05,0.999894697,6.11E-06
NOM:,5,5,1,4.49E-08,2.43E-08,1.89E-08,3.43E-08,1.68E-08,0.999999835,2.59E-08
NOM:,5,5,1,3.28E-10,1.44E-09,5.17E-10,5.71E-10,1.26E-09,0.999999994,2.09E-09
NOM:,5,5,1,4.60E-05,1.77E-06,1.20E-07,1.91E-07,5.20E-06,0.999946326,3.77E-07
NOM:,5,4,1,0.120415729,0.002379817,1.59E-05,5.29E-06,0.82803554,0.047170984,0.001976763
NOM:,5,5,1,0.110199295,0.002785094,1.86E-04,2.42E-04,0.009089744,0.877341872,1.56E-04
NOM:,5,5,1,8.42E-04,0.020691873,9.18E-06,9.68E-06,0.075651411,0.895202254,0.007593685
NOM:,5,5,1,3.80E-07,1.24E-06,8.90E-07,1.02E-05,3.51E-06,0.999983253,5.03E-07
NOM:,5,5,1,1.73E-07,1.73E-07,1.94E-07,1.97E-07,1.73E-07,0.999998908,1.82E-07
NOM:,5,5,1,0.167139309,2.57E-04,1.02E-04,0.004556608,5.22E-04,0.826926236,4.98E-04
NOM:,5,5,1,0.020508334,1.02E-04,1.56E-05,6.22E-06,0.19418499,0.784962293,2.21E-04
NOM:,5,5,1,1.56E-08,1.41E-07,1.33E-08,3.83E-08,1.63E-07,0.999998778,8.51E-07
NOM:,5,5,1,6.27E-06,1.52E-06,4.12E-07,1.68E-06,4.18E-06,0.999977606,8.34E-06
NOM:,5,5,1,8.62E-08,1.49E-08,3.68E-09,5.31E-09,3.07E-07,0.99999958,3.37E-09
NOM:,5,5,1,0.101927566,0.001082933,9.11E-04,0.001181941,1.48E-05,0.894267699,6.14E-04
NOM:,5,5,1,2.74E-04,0.002711265,1.15E-04,2.61E-04,0.014035339,0.982508113,9.56E-05
NOM:,5,5,1,1.35E-09,3.34E-09,3.15E-09,4.77E-09,6.83E-09,0.999999978,2.47E-09
NOM:,5,5,1,4.71E-08,1.32E-08,6.70E-09,1.87E-09,9.63E-09,0.999999877,4.41E-08
NOM:,5,5,1,9.58E-06,1.86E-07,5.31E-08,2.89E-07,1.68E-05,0.999973032,3.43E-08
NOM:,5,5,1,1.45E-08,1.22E-08,1.20E-08,3.99E-08,3.83E-08,0.999999871,1.20E-08
NOM:,5,5,1,3.00E-08,1.57E-08,1.33E-08,4.18E-08,4.21E-08,0.999999842,1.48E-08
NOM:,5,5,1,8.36E-08,2.93E-08,2.69E-08,2.64E-08,3.32E-08,0.999999613,1.87E-07
NOM:,5,5,1,4.98E-07,4.25E-08,1.23E-08,4.84E-08,1.37E-08,0.999999027,3.59E-07
NOM:,5,5,1,0.005703719,0.006268775,0.0026907,0.005003887,0.00566377,0.968233393,0.006435756
NOM:,5,5,1,9.95E-07,2.79E-08,2.28E-09,1.61E-08,6.18E-09,0.999998948,4.49E-09
NOM:,0,0,1,0.80482253,0.067991148,0.001279905,0.001261397,0.121788152,3.91E-04,0.002465889
NOM:,0,0,1,0.970744226,0.007026962,0.001080976,0.002194919,0.0038077,0.005988023,0.009157195
NOM:,0,0,1,0.876781764,0.017237866,0.001663297,5.30E-05,0.100914845,0.001044216,0.002304987
NOM:,0,0,1,0.706186261,0.001845637,0.004088558,2.65E-06,0.287737442,1.09E-04,3.02E-05
NOM:,0,0,1,0.99216469,0.007083035,1.15E-04,1.52E-07,6.30E-04,1.48E-06,5.20E-06
NOM:,0,0,1,0.991089378,0.006286243,0.001932372,2.32E-04,8.30E-05,6.91E-05,3.08E-04
NOM:,0,0,1,0.831015003,0.001494077,7.83E-04,2.31E-06,0.166669018,2.81E-05,8.90E-06
NOM:,0,0,1,0.999069113,8.96E-04,2.20E-05,1.93E-06,1.45E-06,8.96E-06,5.91E-08
NOM:,0,0,1,0.996187677,0.002916371,1.97E-05,1.40E-05,5.86E-04,2.70E-04,6.65E-06
NOM:,0,0,1,0.998344502,2.24E-04,5.80E-06,2.81E-04,0.001110951,3.30E-05,7.63E-07
NOM:,0,0,1,0.976647702,0.005607852,0.004856783,6.12E-06,0.012870146,9.59E-06,1.81E-06
NOM:,0,4,1,0.108835024,0.068485202,2.27E-06,1.78E-05,0.768949748,0.017565693,0.036144265
NOM:,0,0,1,0.59002723,0.405201552,6.49E-04,0.002432467,0.001317851,3.55E-04,1.68E-05
NOM:,0,0,1,0.99968658,8.13E-05,1.64E-05,3.35E-07,1.07E-04,1.08E-04,2.79E-07
NOM:,0,6,1,0.277975829,7.51E-04,1.89E-04,0.004165022,5.46E-05,0.011787003,0.705077705
NOM:,0,4,1,0.343532876,0.018426171,1.59E-05,3.49E-06,0.526589033,0.109768359,0.001664178
NOM:,0,0,1,0.995953703,0.003675875,2.78E-05,1.65E-06,3.12E-04,2.14E-05,7.33E-06
NOM:,0,0,1,0.965810649,0.003514229,0.006348712,0.022150356,0.002073426,4.90E-06,9.77E-05
NOM:,0,0,1,0.876424919,0.091396883,5.94E-04,0.001387459,0.024757825,0.001050523,0.004387915
NOM:,0,0,1,0.98396749,8.02E-04,4.56E-04,5.81E-05,0.014685878,1.03E-05,1.97E-05
NOM:,0,0,1,0.995095053,0.004857573,2.85E-05,1.04E-05,7.04E-06,7.42E-07,6.97E-07
NOM:,0,0,1,0.823448678,0.06529105,0.019053467,0.091226565,2.29E-05,4.48E-04,5.09E-04
NOM:,0,0,1,0.887917321,0.003079064,5.36E-04,8.76E-06,0.10837832,6.20E-05,1.87E-05
NOM:,0,0,1,0.862200375,0.067742928,0.069615072,4.30E-04,5.50E-06,5.21E-06,1.32E-06
NOM:,0,0,1,0.981093992,0.018589424,1.74E-05,1.48E-04,1.46E-04,1.64E-07,5.20E-06
NOM:,6,4,1,1.05E-04,0.001475336,3.13E-05,8.74E-05,0.973193935,0.002304654,0.022802409
NOM:,6,6,1,4.12E-06,2.68E-05,1.31E-05,7.79E-05,3.91E-06,4.05E-06,0.999870163
NOM:,6,6,1,7.45E-07,1.92E-05,4.12E-04,1.71E-05,4.85E-04,5.49E-06,0.999060765
NOM:,6,6,1,9.82E-05,2.73E-05,7.79E-06,1.66E-05,8.61E-06,1.05E-05,0.999830986
NOM:,6,6,1,1.31E-04,1.64E-07,2.46E-08,1.17E-07,2.94E-09,1.88E-08,0.999869029
NOM:,6,6,1,6.10E-08,1.41E-08,1.06E-08,9.76E-07,2.06E-09,1.88E-09,0.999998934
NOM:,6,6,1,1.82E-07,4.34E-08,8.25E-10,3.07E-09,9.31E-10,1.16E-09,0.999999769
NOM:,6,6,1,1.43E-06,1.02E-07,1.44E-08,2.23E-07,2.08E-08,8.99E-09,0.999998197
NOM:,6,6,1,8.94E-06,1.04E-04,4.06E-05,1.13E-04,1.14E-05,1.95E-06,0.999720198
NOM:,6,6,1,3.26E-04,0.004236684,0.004219179,0.407608759,5.75E-04,2.48E-06,0.583031937
NOM:,6,6,1,0.002091811,0.002692138,0.029876453,0.060741653,0.005386005,8.87E-07,0.899211053
NOM:,6,6,1,1.92E-07,2.95E-07,3.95E-08,1.45E-07,1.27E-07,1.66E-08,0.999999185
NOM:,6,6,1,3.83E-05,5.96E-04,3.25E-04,0.001444422,1.64E-04,5.84E-08,0.997432344
NOM:,6,6,1,3.58E-04,0.095769612,0.241206725,0.002890389,0.027600415,7.45E-05,0.632100559
NOM:,6,6,1,2.10E-06,2.22E-05,2.22E-05,6.31E-07,1.00E-04,1.22E-07,0.999852733
NOM:,6,6,1,2.75E-05,4.86E-05,2.27E-05,1.16E-05,1.61E-05,1.65E-06,0.999871866
NOM:,6,6,1,7.13E-05,8.03E-06,6.74E-07,4.07E-06,7.46E-07,1.47E-06,0.999913683
NOM:,6,6,1,3.03E-06,2.82E-07,2.74E-08,2.18E-07,1.59E-09,1.10E-08,0.999996427
NOM:,6,6,1,2.36E-06,8.77E-06,3.57E-05,2.19E-05,3.50E-07,2.55E-07,0.999930697
NOM:,6,6,1,6.55E-06,4.13E-06,2.98E-08,4.26E-07,2.69E-08,4.67E-08,0.999988795
NOM:,6,6,1,4.70E-06,8.55E-07,7.62E-07,2.34E-07,3.92E-04,1.22E-06,0.999600329
NOM:,6,6,1,3.46E-08,7.54E-08,1.96E-08,1.13E-06,4.92E-09,7.85E-09,0.999998728
NOM:,6,6,1,2.41E-05,5.42E-05,1.93E-06,1.09E-05,2.97E-07,1.96E-06,0.999906649
NOM:,6,6,1,1.77E-07,5.91E-07,3.54E-09,1.81E-08,3.21E-09,1.12E-09,0.999999206
NOM:,6,6,1,2.21E-07,1.26E-08,3.85E-10,3.06E-09,1.74E-10,3.21E-10,0.999999763
NOM:,2,2,1,2.94E-08,0.003725634,0.996265374,8.88E-06,2.55E-08,3.55E-08,2.65E-08
NOM:,2,2,1,1.92E-05,0.048700148,0.950885242,3.93E-04,8.47E-07,1.08E-06,8.64E-07
NOM:,2,2,1,3.85E-07,0.005362303,0.989724599,0.004911264,1.28E-06,1.79E-08,1.50E-07
NOM:,2,2,1,5.02E-05,0.333923958,0.588909363,0.077107496,3.01E-06,8.26E-07,5.10E-06
NOM:,2,2,1,0.016238582,0.125530944,0.545974956,0.034116245,0.194671621,0.00456994,0.078897712
NOM:,2,2,1,4.03E-06,0.001127612,0.992345071,0.00650473,1.38E-05,7.70E-08,4.66E-06
NOM:,2,2,1,0.058098529,0.212001533,0.728694636,0.001203032,9.25E-07,6.97E-08,1.28E-06
NOM:,2,3,1,6.09E-05,0.039977971,0.430311095,0.529645989,3.71E-06,4.51E-08,3.00E-07
NOM:,2,4,1,0.249196703,0.227154682,0.016207615,0.015537604,0.491855592,2.97E-05,1.81E-05
NOM:,2,1,1,0.005929025,0.920739638,0.01826443,0.053925562,0.001137887,2.53E-06,9.26E-07
NOM:,2,2,1,5.46E-04,0.161104214,0.540682913,0.297651018,2.66E-07,4.22E-08,1.51E-05
NOM:,2,2,1,7.95E-05,0.022861948,0.968755944,0.00826368,1.94E-05,8.15E-06,1.13E-05
NOM:,2,2,1,6.43E-08,3.58E-04,0.998911958,7.28E-04,1.03E-07,1.24E-07,1.57E-06
NOM:,2,2,1,1.41E-05,0.004280058,0.871106234,0.124217504,3.79E-04,3.22E-07,3.27E-06
NOM:,2,2,1,2.91E-08,0.002969943,0.996986371,4.36E-05,1.96E-08,2.76E-10,2.55E-09
NOM:,2,2,1,0.029100273,0.046816907,0.923374876,1.72E-04,5.28E-04,3.16E-06,4.86E-06
NOM:,2,2,1,1.08E-06,0.096422303,0.877326484,0.026246189,1.67E-06,7.67E-08,2.20E-06
NOM:,2,0,1,0.765075349,0.189758702,0.015293051,0.001290841,0.028560012,1.45E-05,7.55E-06
NOM:,2,2,1,9.10E-06,0.020691951,0.979280112,1.76E-05,4.42E-07,5.50E-07,2.42E-07
NOM:,2,1,1,0.001061063,0.39735885,0.278484254,0.322774224,2.64E-04,1.96E-05,3.78E-05
NOM:,2,2,1,1.18E-07,0.001070847,0.998448861,4.79E-04,1.24E-06,1.63E-08,1.76E-07
NOM:,2,2,1,5.99E-07,0.008614622,0.985471396,0.005912287,8.61E-07,8.53E-08,1.50E-07
NOM:,2,2,1,2.22E-04,0.039694857,0.958909215,0.00117256,7.43E-07,1.31E-07,5.86E-07
NOM:,2,3,1,3.15E-07,0.001569766,0.027488465,0.970939579,1.71E-06,3.01E-08,1.37E-07
NOM:,2,2,1,0.005024187,0.003384778,0.991258818,2.73E-04,5.24E-05,6.03E-06,8.56E-07
NOM:,3,3,1,2.76E-04,6.68E-05,1.68E-04,0.987138767,1.94E-04,5.40E-06,0.012150842
NOM:,3,3,1,5.27E-05,0.001160331,0.026218313,0.972267342,2.97E-04,3.45E-08,4.62E-06
NOM:,3,3,1,1.41E-07,2.19E-05,4.16E-04,0.999561724,1.66E-08,4.30E-10,4.78E-08
NOM:,3,3,1,1.72E-05,0.003207074,3.33E-04,0.996439797,1.18E-06,4.91E-07,8.76E-07
NOM:,3,3,1,1.30E-05,1.24E-04,6.59E-04,0.999200882,3.26E-07,2.28E-07,1.71E-06
NOM:,3,3,1,1.40E-04,0.013127772,0.053109294,0.871184539,0.061061147,0.00119879,1.79E-04
NOM:,3,3,1,2.32E-06,0.004018166,0.013315646,0.982660357,1.34E-06,5.95E-08,2.11E-06
NOM:,3,3,1,1.27E-05,1.98E-04,0.018881331,0.972779197,0.008055625,7.53E-07,7.25E-05
NOM:,3,3,1,3.02E-07,2.91E-04,0.102846907,0.896852766,1.43E-06,3.58E-07,6.76E-06
NOM:,3,3,1,2.00E-05,3.81E-04,0.002086573,0.997504705,6.71E-06,7.41E-08,1.03E-06
NOM:,3,3,1,1.67E-05,1.25E-04,0.002491163,0.997153297,2.31E-05,3.53E-07,1.91E-04
NOM:,3,3,1,1.89E-07,1.33E-04,0.005667462,0.99419621,1.95E-06,1.53E-09,1.09E-06
NOM:,3,3,1,2.27E-05,0.004159659,0.002438019,0.987557094,0.005803143,1.86E-05,8.36E-07
NOM:,3,3,1,2.23E-05,8.18E-06,3.69E-05,0.998835284,0.001094246,1.43E-06,1.69E-06
NOM:,3,3,1,5.86E-04,0.001749045,1.95E-05,0.922102512,0.044786981,2.31E-06,0.030753597
NOM:,3,3,1,6.39E-09,1.13E-05,0.003350144,0.996638029,5.10E-07,4.01E-10,5.89E-09
NOM:,3,3,1,7.64E-07,3.82E-05,4.15E-04,0.999544595,1.30E-08,2.63E-09,9.17E-07
NOM:,3,3,1,5.62E-04,0.021230321,0.039570452,0.938386633,8.37E-05,9.70E-05,6.98E-05
NOM:,3,2,1,6.74E-07,0.00415647,0.575154762,0.42068763,2.41E-07,2.46E-08,1.98E-07
NOM:,3,3,1,2.11E-07,2.55E-05,0.001307136,0.998664563,2.37E-06,2.11E-08,1.54E-07
NOM:,3,3,1,2.68E-04,0.002236598,0.072547033,0.922678176,0.00226895,5.86E-08,1.47E-06
NOM:,3,3,1,4.40E-04,0.001415278,2.34E-04,0.987618873,0.010039573,2.76E-07,2.53E-04
NOM:,3,3,1,4.87E-05,2.82E-04,0.003999593,0.945468896,0.05013076,6.10E-06,6.41E-05
NOM:,3,3,1,6.06E-07,3.53E-05,0.016205787,0.983722745,3.47E-05,6.85E-08,7.66E-07
NOM:,3,3,1,1.03E-05,2.39E-04,6.02E-04,0.997556853,0.001575592,4.24E-08,1.58E-05
NOM:,1,0,1,0.526352262,0.442287622,0.02983846,0.001387364,5.96E-05,1.52E-05,5.95E-05
NOM:,1,1,1,1.28E-04,0.649815113,0.347725303,0.002167645,9.72E-06,1.06E-05,1.43E-04
NOM:,1,1,1,0.219400016,0.400551546,2.93E-04,3.72E-04,0.374050318,2.62E-05,0.005307136
NOM:,1,2,1,1.59E-04,0.030589836,0.969239378,7.30E-06,5.29E-07,1.13E-06,2.74E-06
NOM:,1,1,1,0.002348619,0.992522253,0.001357416,0.003710921,5.84E-05,7.53E-07,1.66E-06
NOM:,1,1,1,4.12E-06,0.994735377,5.03E-04,2.10E-04,0.004529319,2.10E-06,1.58E-05
NOM:,1,3,1,0.090035764,0.346579858,0.010520657,0.552759758,1.31E-05,4.09E-05,4.99E-05
NOM:,1,2,1,3.05E-06,0.239530569,0.760393013,7.16E-06,5.08E-05,1.47E-06,1.39E-05
NOM:,1,1,1,0.005173478,0.648000386,9.37E-04,3.02E-04,0.195887555,9.17E-04,0.148782718
NOM:,1,1,1,0.009809685,0.972078024,1.10E-05,1.71E-04,0.017049515,7.49E-04,1.31E-04
NOM:,1,1,1,0.004942679,0.662151076,0.256798974,0.050182816,0.022539788,0.003254358,1.30E-04
NOM:,1,1,1,0.002233848,0.995314646,0.001507177,7.02E-04,1.96E-04,1.74E-05,2.91E-05
NOM:,1,1,1,3.73E-05,0.999705371,1.42E-05,7.31E-06,2.32E-04,2.13E-06,1.46E-06
NOM:,1,1,1,8.86E-05,0.987506564,0.010342817,9.81E-04,4.61E-05,6.71E-05,9.68E-04
NOM:,1,1,1,0.096200705,0.707096512,1.63E-06,8.87E-07,0.156844165,0.025923881,0.013932226
NOM:,1,1,1,1.08E-07,0.999992363,1.49E-06,2.88E-07,5.10E-06,6.07E-08,5.90E-07
NOM:,1,1,1,1.16E-07,0.9999908,4.47E-07,1.01E-07,7.71E-06,2.05E-07,6.20E-07
NOM:,1,1,1,0.014163018,0.892216814,3.99E-04,5.65E-04,0.007098741,3.82E-04,0.085175198
NOM:,1,1,1,8.25E-05,0.999066869,4.91E-04,1.39E-04,8.95E-05,5.63E-05,7.55E-05
NOM:,1,4,1,7.65E-05,0.336917885,2.33E-05,1.18E-04,0.64869487,3.53E-06,0.01416556
NOM:,1,1,1,0.416578323,0.572999177,0.001162306,1.21E-05,0.003611108,0.004393705,0.001243276
NOM:,1,1,1,0.006478905,0.983962231,0.002003735,0.00478486,0.001522209,1.27E-04,0.001121433
NOM:,1,1,1,1.26E-06,0.999988817,3.10E-07,6.09E-07,3.04E-06,4.67E-06,1.29E-06
NOM:,1,1,1,3.52E-08,0.999998477,2.29E-07,1.04E-06,1.32E-07,5.01E-08,3.47E-08
NOM:,1,1,1,0.001948307,0.995020075,0.002571927,4.58E-04,1.49E-06,1.44E-08,3.22E-08
NOM:,4,0,1,0.573979826,0.046833089,7.05E-04,1.16E-04,0.376968078,7.60E-04,6.38E-04
NOM:,4,4,1,0.002591812,5.86E-04,0.001140103,1.52E-05,0.995664016,4.25E-07,2.57E-06
NOM:,4,5,1,0.004243807,2.18E-04,3.23E-05,1.60E-04,0.463154186,0.531004435,0.001187101
NOM:,4,4,1,1.16E-06,0.012475769,2.77E-08,1.03E-05,0.987512671,4.03E-08,2.52E-08
NOM:,4,4,1,0.003470651,4.82E-04,4.07E-04,0.004906205,0.977489504,1.08E-05,0.013234049
NOM:,4,4,1,0.00925058,1.77E-04,1.99E-05,6.57E-05,0.989798397,4.96E-04,1.92E-04
NOM:,4,4,1,2.51E-04,0.001321032,7.64E-07,2.62E-05,0.99838648,1.40E-05,8.12E-07
NOM:,4,4,1,2.01E-05,0.014547642,0.001108218,0.004025522,0.936691393,5.26E-04,0.043081138
NOM:,4,4,1,3.44E-05,0.00132437,1.17E-04,0.001208584,0.997307408,1.39E-06,6.98E-06
NOM:,4,4,1,3.64E-04,1.83E-04,9.65E-04,4.67E-06,0.99847273,2.15E-07,1.05E-05
NOM:,4,4,1,0.056965075,0.002681269,1.47E-05,0.004220463,0.935699113,3.21E-05,3.87E-04
NOM:,4,4,1,0.005392829,0.031535036,1.45E-04,5.47E-04,0.959415573,0.002469131,4.96E-04
NOM:,4,4,1,0.104613175,0.007400401,4.83E-04,1.80E-04,0.838741743,0.048198703,3.82E-04
NOM:,4,4,1,0.033888396,0.03954011,0.196038532,0.242916482,0.472600539,0.014632881,3.83E-04
NOM:,4,4,1,0.008657802,0.108709831,5.60E-06,5.94E-06,0.882537705,7.27E-06,7.59E-05
NOM:,4,4,1,0.004670465,0.367780407,4.47E-06,1.73E-06,0.627520187,3.70E-06,1.90E-05
