Cancer,seekactual,EMC,CancerSEEK,A1DE,nb,svm,knn,j48,RF,dntb,Fuzzy,Adaboost,DEEPL,EMCfea,,,,EMCc,Seek,a1dec,nb,svm,knn,j48,RF,dntb,fuzzy,adaboost,DeepLearing,EMCpfea
0,1,0,0.364,0,0,0,0,0,0.29,0,0,0.058,0.279,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.102,0,0,0,0,0.009,0.07,0.001,0,0.36,0.17,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.3,0,0,0,0,0,0.09,0,0,0.36,0.278,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0.286,0.471,0.014,0,0,0.5,0,0.48,0.155,1,0.099,0.351,0,,,,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,0.001,0.62,0.001,0,1,0.5,0,0.48,0.011,1,0.595,0.495,0,,,,0,1,0,0,1,1,0,0,0,1,1,0,0
0,1,0,0.718,0,0,1,0,0,0.35,0,1,0.595,0.785,0,,,,0,1,0,0,1,0,0,0,0,1,1,1,0
0,1,0,0.104,0,0,0,0,0,0.01,0,0,0.058,0.14,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.08,0,0,0,0,0,0,0,0,0.058,0.157,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.444,0,0,0,0.5,0.909,0.49,0,1,0.536,0.394,0,,,,0,1,0,0,0,1,1,0,0,1,1,0,0
0,1,0.344,0.905,0.06,0.825,1,1,0.987,0.46,0.654,1,0.595,0.918,0.008,,,,0,1,0,1,1,1,1,0,1,1,1,1,0
0,1,0,0.361,0,0,0,0.5,0,0.1,0,1,0.394,0.372,0,,,,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,0,0.079,0,0,0,0,0,0.01,0,0,0.026,0.164,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0.003,0.613,0.009,1,1,1,1,0.76,0.004,1,0.856,0.638,0,,,,0,1,0,1,1,1,1,1,0,1,1,1,0
0,1,0.005,0.79,0.005,0,1,1,0.954,0.89,0.011,1,0.968,0.694,0,,,,0,1,0,0,1,1,1,1,0,1,1,1,0
0,1,0,0.433,0,0,0,0,1,0.57,0,0,0.406,0.214,0,,,,0,1,0,0,0,0,1,1,0,0,0,0,0
0,1,0,0.07,0,0,0,0,0,0.02,0,0,0.058,0.101,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.094,0,0,0,0.5,0,0.02,0,0,0.099,0.151,0,,,,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0.265,0,0,0,0,0,0.02,0,1,0.222,0.236,0,,,,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0.863,0.49,0.666,0,0,0,0.99,0.86,0.812,1,0.778,0.257,0,,,,0,1,1,0,0,0,1,1,1,1,1,0,0
0,1,0.005,0.113,0.083,0,0,0,0.469,0.41,0.024,1,0.856,0.275,0,,,,0,1,0,0,0,0,0,0,0,1,1,0,0
0,1,0,0.157,0,0,0,0,0.043,0.04,0,0,0.361,0.273,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.244,0,0,0,0,0.009,0.16,0.001,0,0.36,0.189,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0.967,0.159,0.905,0,0,0.5,1,0.57,0.992,1,0.856,0.344,0,,,,0,1,1,0,0,1,1,1,1,1,1,0,0
0,1,0,0.097,0,0,0,0,0.057,0.02,0,0,0.099,0.115,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.041,0,0,0,0,0.009,0.01,0,0,0.099,0.114,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.215,0,0,0,0,0.009,0.11,0,0,0.36,0.235,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.259,0.002,0,0,0.5,0,0.26,0.005,0,0.36,0.203,0,,,,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,0.001,0.563,0.001,0,1,0.5,0,0.39,0.008,1,0.856,0.564,0,,,,0,1,0,0,1,1,0,0,0,1,1,1,0
0,1,0.003,0.428,0.001,1,0,0,0.009,0.15,0,0,0.36,0.409,0,,,,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0.13,0,0,0,0,0,0,0,0,0.026,0.194,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.133,0,0,0,0,0,0,0,0,0.026,0.151,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.266,0,0,0,0.5,0,0.18,0.001,1,0.026,0.287,0,,,,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,0,0.072,0,0,0,0,0.057,0.15,0,0,0.122,0.13,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.511,0,0,1,0.5,0,0.28,0,1,0.222,0.507,0,,,,0,1,0,0,1,1,0,0,0,1,0,1,0
0,1,0,0.325,0,0,0,1,0.009,0.14,0,1,0.099,0.349,0,,,,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,0.506,0.732,0.902,0,1,1,0.469,0.79,0.982,1,0.856,0.616,0,,,,0,1,1,0,1,1,0,1,1,1,1,1,0
0,1,0.077,0.358,0,0,0,0.5,0.469,0.17,0.004,1,0.536,0.282,0,,,,0,1,0,0,0,1,0,0,0,1,1,0,0
0,1,0.002,0.218,0.008,0,0,0,0.062,0.19,0.007,0,0.122,0.233,0.001,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.291,0,0,0,0,0.062,0.19,0,0,0.122,0.199,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,0.99,1,1,1,0.974,0.998,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.659,1,0,1,0.5,0.954,0.89,1,1,0.968,0.649,1,,,,1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,1,0.986,1,0.635,1,1,0.99,1,1,1,0.995,0.902,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0.998,0.298,0.979,0,0,0,0,0.28,0.999,1,0.099,0.236,0.995,,,,1,1,1,0,0,0,0,0,1,1,0,0,1
1,1,1,0.998,1,1,1,1,0.99,1,1,1,0.974,0.927,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0.999,0.551,0.998,0,0,0,1,0.55,0.996,0,0.406,0.187,1,,,,1,1,1,0,0,0,1,1,1,0,0,0,1
1,0,1,1,1,1,1,1,0.99,0.97,1,0,0.948,1,1,,,,1,0,1,1,1,1,1,1,1,0,1,1,1
1,0,0.995,0.827,0.995,0,1,1,1,0.92,0.996,1,0.856,0.764,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,0.954,1,1,1,0.968,1,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.99,1,1,1,0.995,0.993,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.999,0.953,1,1,1,1,0.954,0.95,1,1,0.968,0.9,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.997,1,1,1,1,0.954,0.97,1,1,0.968,0.98,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.999,1,1,0,0.5,1,0.9,1,0,0.779,0.4,1,,,,1,0,1,1,0,1,1,1,1,0,1,0,1
1,1,0.999,0.454,0.997,0,0,0.5,0.333,0.52,0.99,1,0.36,0.429,1,,,,1,0,1,0,0,1,0,1,1,1,0,0,1
1,1,1,0.566,1,0,0,0.5,1,0.89,1,0,0.744,0.426,1,,,,1,0,1,0,0,1,1,1,1,0,1,0,1
1,1,1,1,1,1,1,1,0.99,0.99,1,1,0.974,0.916,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.461,1,0,1,0.5,1,0.64,0.998,1,0.856,0.538,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,1,1,0.999,1,1,1,1,0.954,0.99,1,1,0.968,0.999,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,1,0.987,1,1,0,1,0.99,0.95,1,1,0.948,0.51,1,,,,1,0,1,1,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.99,1,1,1,0.995,0.999,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.996,1,1,1,1,0.99,1,1,1,0.995,0.983,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0.999,1,1,1,0.987,0.89,1,1,0.595,0.999,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,0.976,0.444,0.971,0,0,0.5,1,0.66,0.923,1,0.856,0.392,1,,,,1,0,1,0,0,1,1,1,1,1,1,0,1
1,1,1,0.814,1,0.004,1,1,0.954,0.9,0.997,1,0.968,0.891,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,1,0.995,0.323,0.985,0,0,0.5,1,0.65,0.995,0,0.099,0.244,1,,,,1,0,1,0,0,1,1,1,1,0,0,0,1
1,1,1,1,1,1,1,1,0.99,0.98,1,1,0.974,0.999,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.982,0.278,0.958,0,0,0,0,0.37,0.992,0,0.36,0.26,1,,,,1,0,1,0,0,0,0,0,1,0,0,0,1
1,1,0.998,0.535,0.994,0,0,0,0.99,0.92,0.995,0,0.974,0.302,1,,,,1,0,1,0,0,0,1,1,1,0,1,0,1
1,0,1,1,1,1,1,1,0.99,1,1,1,0.974,0.995,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.5,1,0.96,1,1,0.974,0.878,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.872,0.403,0.929,0,0,0,0,0.53,0.941,0,0.36,0.258,1,,,,1,0,1,0,0,0,0,1,1,0,0,0,1
1,0,1,1,1,1,1,1,1,1,1,1,0.974,1,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.99,0.387,0.973,0,0,0.5,1,0.73,0.995,0,0.744,0.407,1,,,,1,0,1,0,0,1,1,1,1,0,1,0,1
1,1,0.994,0.988,0.998,0.996,1,1,0.99,0.97,0.955,1,0.974,0.953,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.998,1,0.999,1,1,1,0.99,1,1,1,0.995,0.907,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.942,0.612,0.758,0,1,0.5,0.469,0.67,0.92,1,0.856,0.493,1,,,,1,0,1,0,1,1,0,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,0.89,1,1,0.779,0.999,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,0.999,0.622,0.999,0,1,0,0.8,0.65,1,1,0.856,0.615,1,,,,1,0,1,0,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.99,0.97,1,1,0.974,0.969,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.685,0.999,0,1,1,1,0.89,1,1,0.878,0.457,1,,,,1,0,1,0,1,1,1,1,1,1,1,0,1
1,1,1,0.829,0.999,0,0,0,0.99,0.96,1,1,0.778,0.328,1,,,,1,0,1,0,0,0,1,1,1,1,1,0,1
1,1,0.998,0.19,0.998,0,0,0,1,0.69,0.999,0,0.562,0.268,1,,,,1,0,1,0,0,0,1,1,1,0,1,0,1
1,1,1,1,1,1,1,1,0.99,1,1,0,0.974,1,1,,,,1,0,1,1,1,1,1,1,1,0,1,1,1
1,1,0.961,0.434,0.842,0,0,0.5,0.25,0.71,0.999,1,0.856,0.333,0.989,,,,1,0,1,0,0,1,0,1,1,1,1,0,1
1,1,1,0.913,0.999,0,1,1,1,0.98,1,1,0.856,0.861,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.954,1,1,1,0.968,0.994,0.999,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.806,1,0,1,1,1,0.89,1,1,0.856,0.799,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,1,1,0.995,1,1,0,0.5,0.99,0.96,1,0,0.778,0.503,1,,,,1,0,1,1,0,1,1,1,1,0,1,1,1
1,0,1,0.998,1,1,1,1,1,0.87,1,1,0.856,0.991,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,0.935,0.285,0.979,0,0,0.5,1,0.47,0.826,1,0.36,0.338,1,,,,1,0,1,0,0,1,1,0,1,1,0,0,1
1,1,0.992,0.884,0.994,1,1,1,0.987,0.93,0.997,1,0.856,0.931,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.994,1,1,1,1,0.987,0.97,1,1,0.856,0.986,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.99,0.99,1,1,0.945,0.999,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.99,0.371,0.989,0,0,0,1,0.57,0.972,0,0.856,0.32,1,,,,1,0,1,0,0,0,1,1,1,0,1,0,1
1,1,0.999,0.363,0.991,0,0,0,1,0.71,0.995,1,0.36,0.244,1,,,,1,0,1,0,0,0,1,1,1,1,0,0,1
1,1,1,0.953,1,0.002,1,1,0.954,0.99,1,1,0.968,0.939,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,0,1,0.944,1,1,0,0.5,1,0.63,1,0,0.36,0.568,1,,,,1,0,1,1,0,1,1,1,1,0,0,1,1
1,1,1,0.956,1,1,1,1,0.987,0.99,1,1,0.856,0.925,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.868,1,1,1,1,1,0.74,1,0,0.562,0.887,1,,,,1,0,1,1,1,1,1,1,1,0,1,1,1
1,1,0.999,0.994,0.995,1,1,1,1,0.99,1,0,0.744,0.992,0.982,,,,1,0,1,1,1,1,1,1,1,0,1,1,1
1,1,0.999,0.254,0.827,0,0,0,0.909,0.78,0.998,0,0.199,0.256,1,,,,1,0,1,0,0,0,1,1,1,0,0,0,1
1,0,1,1,1,1,1,1,1,0.96,1,1,0.878,0.574,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.998,1,0.989,0,1,1,1,0.82,0.979,0,0.418,1,1,,,,1,0,1,0,1,1,1,1,1,0,0,1,1
1,0,0.999,0.798,0.994,0,1,1,0.954,0.87,0.998,1,0.968,0.811,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,1,0.999,0.626,0.999,0,0,0.5,1,0.86,1,1,0.744,0.524,1,,,,1,0,1,0,0,1,1,1,1,1,1,1,1
1,1,0.996,0.392,0.997,0,0,1,1,0.69,0.981,1,0.856,0.403,1,,,,1,0,1,0,0,1,1,1,1,1,1,0,1
1,0,1,1,1,1,1,1,0.99,1,1,1,0.995,0.999,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.949,0.999,0.995,1,1,1,0.6,1,1,0.536,0.871,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.891,0.999,0,1,0.5,0.99,0.98,1,1,0.974,0.595,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.99,1,1,1,0.995,0.991,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,0.954,0.99,1,1,0.968,1,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.997,1,0.996,1,1,1,0.99,0.96,1,1,0.948,0.781,0.999,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.999,0.2,0.999,0,0,0,0,0.72,0.999,0,0.744,0.289,1,,,,1,0,1,0,0,0,0,1,1,0,1,0,1
1,0,0.985,0.951,0.894,1,1,0.5,1,0.83,0.988,1,0.856,0.736,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.844,0.986,0.19,1,1,1,0.88,0.983,1,0.856,0.786,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,1,1,0.947,1,1,1,1,1,0.99,1,0,0.744,0.91,1,,,,1,0,1,1,1,1,1,1,1,0,1,1,1
1,1,1,0.997,1,1,1,1,0.954,0.94,1,1,0.968,0.994,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.999,1,1,1,1,0.987,0.96,1,1,0.856,0.996,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.947,0.338,0.995,0,0,0.5,0.043,0.6,0.999,0,0.361,0.309,1,,,,1,0,1,0,0,1,0,1,1,0,0,0,1
1,0,0.999,0.806,0.999,1,1,1,0.987,0.93,0.997,1,0.856,0.825,0.999,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,0.949,1,1,1,0.954,0.86,1,1,0.856,0.999,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.94,1,0,1,1,0.99,1,1,1,0.989,0.871,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,1,1,0.984,1,0.997,0,0.5,0.99,0.99,1,0,0.778,0.413,1,,,,1,0,1,1,0,1,1,1,1,0,1,0,1
1,1,1,0.984,0.997,0,1,1,0.99,1,1,1,0.995,0.917,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,1,1,0.997,1,1,1,1,0.987,0.85,1,1,0.595,0.983,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,1,0.96,1,1,1,1,0.954,0.93,0.999,0,0.968,0.976,1,,,,1,0,1,1,1,1,1,1,1,0,1,1,1
1,0,0.996,0.891,0.998,1,1,1,0,0.73,0.993,0,0.562,0.887,1,,,,1,0,1,1,1,1,0,1,1,0,1,1,1
1,0,0.998,0.491,0.987,0,0,1,0.909,0.47,0.99,1,0.856,0.425,1,,,,1,0,1,0,0,1,1,0,1,1,1,0,1
1,0,0.999,1,0.976,1,1,1,1,0.94,1,1,0.942,0.669,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.99,1,1,1,0.995,0.999,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.996,1,0.997,1,1,1,0.99,0.98,1,1,0.974,0.998,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.997,1,1,1,1,0.987,0.99,1,1,0.856,0.995,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.998,0.998,1,1,0.5,1,0.44,0.999,1,0.595,0.934,1,,,,1,0,1,1,1,1,1,0,1,1,1,1,1
1,1,0.994,0.779,0.978,0,1,1,1,0.88,1,1,0.562,0.672,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,1,0.973,0.973,0.989,1,1,1,1,0.88,0.932,0,0.744,0.986,1,,,,1,0,1,1,1,1,1,1,1,0,1,1,1
1,1,1,1,1,1,1,1,0.99,1,1,1,0.974,0.999,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,1,0.985,0.999,1,1,1,0.954,0.99,1,1,0.968,0.978,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,0.995,0.982,0.967,1,1,1,0.954,0.8,0.999,1,0.856,0.991,0.993,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.99,1,1,1,0.995,0.983,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.057,0.848,0.039,0,1,0.5,0,0.77,0.43,1,0.883,0.702,0.755,,,,0,0,0,0,1,1,0,1,0,1,1,1,1
1,1,0.996,0.882,0.984,0.999,1,0.5,0.954,0.83,0.999,1,0.968,0.798,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0.107,0,0,0,0,0.021,0.01,0,0,0.085,0.183,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.025,0,0,0,0,0.021,0.05,0,0,0.023,0.064,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.053,0,0,0,0,0.021,0.03,0,0,0.328,0.104,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.18,0,0,0,0,0.021,0.03,0,0,0.069,0.161,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.044,0.144,0.251,0,0,0,0.128,0.16,0.624,0,0.328,0.227,0,,,,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0.141,0,0,0,0,0.021,0.01,0,0,0.085,0.185,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.088,0,0,0,0,0.021,0.04,0,0,0.328,0.158,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.089,0,0,0,0,0.021,0.15,0,0,0.111,0.114,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.882,0.811,0.996,0,1,1,0.928,0.95,1,1,0.961,0.771,0.791,,,,0,0,1,0,1,1,1,1,1,1,1,1,1
0,1,0.168,0.737,0.151,0.045,0,0,0.128,0.46,0.491,0,0.111,0.512,0,,,,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0.072,0.001,0,0,0,0,0.25,0.006,0,0.328,0.202,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.314,0,0,0,0,0.091,0.4,0.001,0,0.391,0.539,0,,,,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0.22,0,0,0,0,0.021,0.02,0,0,0.023,0.191,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.039,0,0,0,0,0.021,0.01,0,0,0.085,0.118,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.315,0,0,0,0,0.021,0.12,0,0,0.085,0.245,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.215,0,0,0,0,0.026,0.04,0,1,0.481,0.232,0,,,,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0.048,0.001,0,0,0,0.128,0.01,0.001,0,0.085,0.08,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.258,0.073,0,0,0.5,0.128,0.14,0.023,0,0.085,0.261,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0.096,0,0,0,0,0.128,0.14,0,0,0.069,0.151,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.235,0,0,0,0.5,0.021,0.11,0.002,0,0.328,0.285,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0.332,0,0,0,0,0.128,0.03,0,0,0.023,0.248,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.144,0,0,0,0,0.128,0.04,0,0,0.085,0.207,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.088,0.157,0.07,0,0,0,0.128,0.05,0.125,0,0.328,0.132,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.455,0,0,0,0,0,0.07,0,0,0.109,0.413,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.179,0,0,0,0.5,0.021,0.32,0,0,0.111,0.2,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0.13,0,0,0,0,0.021,0.02,0,0,0.069,0.192,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.281,0,0,0,0.5,0,0.07,0,0,0.063,0.162,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0.009,0.083,0.002,0,0,0.5,0.128,0.07,0.009,0,0.111,0.258,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0.029,0,0,0,0,0.128,0,0,0,0.085,0.095,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.012,0.212,0,0,0,0,0.128,0.06,0.003,0,0.085,0.223,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.161,0,0,0,0,0.021,0.02,0,0,0.085,0.127,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.076,0,0,0,0,0.021,0.04,0,0,0.085,0.204,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.283,0,0,0,0.5,0.021,0,0,0,0.069,0.294,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0.462,0,0,0,0.5,0,0.17,0.001,1,0.556,0.476,0,,,,0,0,0,0,0,1,0,0,0,1,1,0,0
0,1,0,0.224,0,0,0,0,0.021,0.41,0,0,0.111,0.217,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.229,0,0,0,0.5,0.026,0.02,0,0,0.424,0.242,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0.16,0.007,0,0,0,0.128,0.11,0,0,0.085,0.132,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.177,0,0,0,0,0.128,0.05,0,0,0.023,0.172,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.001,0.09,0,0,0,0.5,0.128,0.17,0.002,0,0.328,0.174,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0.13,0,0,0,0,0.021,0,0,0,0.069,0.17,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.129,0,0,0,0,0,0.2,0,0,0.109,0.161,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.23,0,0,0,0,0.021,0.03,0,0,0.085,0.232,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.331,0,0,0,0.5,0.833,0.05,0,0,0.085,0.204,0,,,,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0.001,0.321,0,0.004,0,0,0.021,0.17,0.002,0,0.328,0.269,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.111,0,0,0,0,0.021,0,0,0,0.085,0.127,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.654,0,0,1,0.5,0.026,0.28,0,1,0.192,0.661,0,,,,0,0,0,0,1,1,0,0,0,1,0,1,0
0,1,0,0.289,0,0,0,0,0.021,0.15,0,0,0.085,0.201,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.033,0,0,0,0,0.021,0,0,0,0.085,0.107,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.002,0.324,0,0,0,0,0.026,0.15,0,1,0.481,0.279,0,,,,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0.419,0,0,0,0.5,0.026,0.08,0,1,0.481,0.301,0,,,,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0.027,0,0,0,0,0.128,0.02,0,0,0.085,0.093,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.256,0,0,0,0,0.021,0.03,0,0,0.023,0.236,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.9,0.811,0.836,0,1,0.5,0.928,0.65,0.989,1,0.83,0.822,0.691,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
0,0,0.004,0.99,0.009,0.198,1,1,0.071,0.51,0.039,1,0.481,0.976,0,,,,0,0,0,0,1,1,0,1,0,1,0,1,0
0,1,0,0.07,0,0,0,0,0.021,0,0,0,0.069,0.13,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.267,0.012,0,0,1,0,0.53,0.011,0,0.714,0.329,0,,,,0,0,0,0,0,1,0,1,0,0,1,0,0
